
# time  N22        N23        
    0.        629.4861n  629.4852n 
    6.91000p  699.8041m    4.2792m 
    6.92000p  699.8058m    4.2535m 
    6.93000p  699.8074m    4.2278m 
    6.94000p  699.8090m    4.2021m 
    6.95000p  699.8106m    4.1765m 
    6.96000p  699.8123m    4.1508m 
    6.97000p  699.8139m    4.1251m 
    6.98000p  699.8155m    4.0994m 
    6.99000p  699.8171m    4.0737m 
    7.00000p  699.8188m    4.0480m 
    7.01000p  699.8204m    4.0223m 
    7.02000p  699.8220m    3.9966m 
    7.03000p  699.8237m    3.9709m 
    7.04000p  699.8253m    3.9452m 
    7.05000p  699.8269m    3.9196m 
    7.06000p  699.8285m    3.8939m 
    7.07000p  699.8302m    3.8682m 
    7.08000p  699.8318m    3.8425m 
    7.09000p  699.8334m    3.8168m 
    7.10000p  699.8350m    3.7911m 
    7.11000p  699.8367m    3.7654m 
    7.12000p  699.8383m    3.7397m 
    7.13000p  699.8399m    3.7140m 
    7.14000p  699.8416m    3.6883m 
    7.15000p  699.8432m    3.6627m 
    7.16000p  699.8448m    3.6370m 
    7.17000p  699.8464m    3.6113m 
    7.18000p  699.8481m    3.5856m 
    7.19000p  699.8497m    3.5599m 
    7.20000p  699.8513m    3.5342m 
    7.21000p  699.8529m    3.5085m 
    7.22000p  699.8546m    3.4828m 
    7.23000p  699.8562m    3.4571m 
    7.24000p  699.8578m    3.4314m 
    7.25000p  699.8595m    3.4058m 
    7.26000p  699.8611m    3.3801m 
    7.27000p  699.8627m    3.3544m 
    7.28000p  699.8643m    3.3287m 
    7.29000p  699.8660m    3.3030m 
    7.30000p  699.8676m    3.2773m 
    7.31000p  699.8692m    3.2516m 
    7.32000p  699.8708m    3.2259m 
    7.33000p  699.8725m    3.2002m 
    7.34000p  699.8741m    3.1745m 
    7.35000p  699.8757m    3.1489m 
    7.36000p  699.8773m    3.1232m 
    7.37000p  699.8790m    3.0975m 
    7.38000p  699.8806m    3.0718m 
    7.39000p  699.8822m    3.0461m 
    7.40000p  699.8839m    3.0204m 
    7.41000p  699.8855m    2.9947m 
    7.42000p  699.8871m    2.9690m 
    7.43000p  699.8887m    2.9433m 
    7.44000p  699.8904m    2.9176m 
    7.45000p  699.8920m    2.8920m 
    7.46000p  699.8936m    2.8663m 
    7.47000p  699.8952m    2.8406m 
    7.48000p  699.8969m    2.8149m 
    7.49000p  699.8985m    2.7892m 
    7.50000p  699.9001m    2.7635m 
    7.51000p  699.9018m    2.7378m 
    7.52000p  699.9034m    2.7121m 
    7.53000p  699.9050m    2.6864m 
    7.54000p  699.9066m    2.6607m 
    7.55000p  699.9083m    2.6351m 
    7.56000p  699.9099m    2.6094m 
    7.57000p  699.9115m    2.5837m 
    7.58000p  699.9131m    2.5580m 
    7.59000p  699.9148m    2.5323m 
    7.60000p  699.9164m    2.5066m 
    7.61000p  699.9180m    2.4809m 
    7.62000p  699.9196m    2.4552m 
    7.63000p  699.9213m    2.4295m 
    7.64000p  699.9229m    2.4038m 
    7.65000p  699.9245m    2.3782m 
    7.66000p  699.9262m    2.3525m 
    7.67000p  699.9278m    2.3268m 
    7.68000p  699.9294m    2.3011m 
    7.69000p  699.9310m    2.2754m 
    7.70000p  699.9327m    2.2497m 
    7.71000p  699.9343m    2.2240m 
    7.72000p  699.9359m    2.1983m 
    7.73000p  699.9375m    2.1726m 
    7.74000p  699.9392m    2.1469m 
    7.75000p  699.9408m    2.1213m 
    7.76000p  699.9424m    2.0956m 
    7.77000p  699.9441m    2.0699m 
    7.78000p  699.9457m    2.0442m 
    7.79000p  699.9473m    2.0185m 
    7.80000p  699.9489m    1.9928m 
    7.81000p  699.9506m    1.9671m 
    7.82000p  699.9522m    1.9414m 
    7.83000p  699.9538m    1.9157m 
    7.84000p  699.9554m    1.8900m 
    7.85000p  699.9571m    1.8644m 
    7.86000p  699.9587m    1.8387m 
    7.87000p  699.9603m    1.8130m 
    7.88000p  699.9620m    1.7873m 
    7.89000p  699.9636m    1.7616m 
    7.90000p  699.9652m    1.7359m 
    7.91000p  699.9668m    1.7102m 
    7.92000p  699.9685m    1.6845m 
    7.93000p  699.9701m    1.6588m 
    7.94000p  699.9717m    1.6331m 
    7.95000p  699.9733m    1.6075m 
    7.96000p  699.9750m    1.5818m 
    7.97000p  699.9766m    1.5561m 
    7.98000p  699.9782m    1.5304m 
    7.99000p  699.9798m    1.5047m 
    8.00000p  699.9815m    1.4790m 
    8.01000p  699.9831m    1.4533m 
    8.02000p  699.9847m    1.4276m 
    8.03000p  699.9864m    1.4019m 
    8.04000p  699.9880m    1.3762m 
    8.05000p  699.9896m    1.3506m 
    8.06000p  699.9912m    1.3249m 
    8.07000p  699.9929m    1.2992m 
    8.08000p  699.9945m    1.2735m 
    8.09000p  699.9961m    1.2478m 
    8.10000p  699.9977m    1.2221m 
    8.11000p  699.9994m    1.1964m 
    8.12000p  700.0010m    1.1707m 
    8.13000p  700.0026m    1.1450m 
    8.14000p  700.0043m    1.1193m 
    8.15000p  700.0059m    1.0937m 
    8.16000p  700.0075m    1.0680m 
    8.17000p  700.0091m    1.0423m 
    8.18000p  700.0108m    1.0166m 
    8.19000p  700.0124m  990.8917u 
    8.20000p  700.0140m  965.2017u 
    8.21000p  700.0156m  939.5117u 
    8.22000p  700.0173m  913.8216u 
    8.23000p  700.0183m  896.3913u 
    8.24000p  700.0182m  892.2309u 
    8.25000p  700.0182m  888.0705u 
    8.26000p  700.0182m  883.9101u 
    8.27000p  700.0181m  879.7497u 
    8.28000p  700.0181m  875.5893u 
    8.29000p  700.0181m  871.4289u 
    8.30000p  700.0180m  867.2685u 
    8.31000p  700.0180m  863.1081u 
    8.32000p  700.0180m  858.9477u 
    8.33000p  700.0179m  854.7873u 
    8.34000p  700.0179m  850.6269u 
    8.35000p  700.0179m  846.4665u 
    8.36000p  700.0178m  842.3061u 
    8.37000p  700.0178m  838.1457u 
    8.38000p  700.0178m  833.9853u 
    8.39000p  700.0178m  829.8249u 
    8.40000p  700.0177m  825.6645u 
    8.41000p  700.0177m  821.5041u 
    8.42000p  700.0177m  817.3437u 
    8.43000p  700.0176m  813.1833u 
    8.44000p  700.0176m  809.0229u 
    8.45000p  700.0176m  804.8625u 
    8.46000p  700.0175m  800.7021u 
    8.47000p  700.0175m  796.5417u 
    8.48000p  700.0175m  792.3813u 
    8.49000p  700.0174m  788.2209u 
    8.50000p  700.0174m  784.0605u 
    8.51000p  700.0174m  779.9001u 
    8.52000p  700.0173m  775.7397u 
    8.53000p  700.0173m  771.5793u 
    8.54000p  700.0173m  767.4189u 
    8.55000p  700.0172m  763.2585u 
    8.56000p  700.0172m  759.0981u 
    8.57000p  700.0172m  754.9377u 
    8.58000p  700.0171m  750.7773u 
    8.59000p  700.0171m  746.6169u 
    8.60000p  700.0171m  742.4565u 
    8.61000p  700.0171m  738.2961u 
    8.62000p  700.0170m  734.1357u 
    8.63000p  700.0170m  729.9753u 
    8.64000p  700.0170m  725.8149u 
    8.65000p  700.0169m  721.6545u 
    8.66000p  700.0169m  717.4941u 
    8.67000p  700.0169m  713.3337u 
    8.68000p  700.0168m  709.1733u 
    8.69000p  700.0168m  705.0129u 
    8.70000p  700.0168m  700.8525u 
    8.71000p  700.0167m  696.6921u 
    8.72000p  700.0167m  692.5317u 
    8.73000p  700.0167m  688.3712u 
    8.74000p  700.0166m  684.2108u 
    8.75000p  700.0166m  680.0504u 
    8.76000p  700.0166m  675.8900u 
    8.77000p  700.0165m  671.7296u 
    8.78000p  700.0165m  667.5692u 
    8.79000p  700.0165m  663.4088u 
    8.80000p  700.0165m  659.2484u 
    8.81000p  700.0164m  655.0880u 
    8.82000p  700.0164m  650.9276u 
    8.83000p  700.0164m  646.7672u 
    8.84000p  700.0163m  642.6068u 
    8.85000p  700.0163m  638.4464u 
    8.86000p  700.0163m  634.2860u 
    8.87000p  700.0162m  630.1256u 
    8.88000p  700.0162m  625.9652u 
    8.89000p  700.0162m  621.8048u 
    8.90000p  700.0161m  617.6444u 
    8.91000p  700.0161m  613.4840u 
    8.92000p  700.0161m  609.3236u 
    8.93000p  700.0160m  605.1632u 
    8.94000p  700.0160m  601.0028u 
    8.95000p  700.0160m  596.8424u 
    8.96000p  700.0159m  592.6820u 
    8.97000p  700.0159m  588.5216u 
    8.98000p  700.0159m  584.3612u 
    8.99000p  700.0158m  580.2008u 
    9.00000p  700.0158m  576.0404u 
    9.01000p  700.0158m  571.8800u 
    9.02000p  700.0158m  567.7196u 
    9.03000p  700.0157m  563.5592u 
    9.04000p  700.0157m  559.3988u 
    9.05000p  700.0157m  555.2384u 
    9.06000p  700.0156m  551.0780u 
    9.07000p  700.0156m  546.9176u 
    9.08000p  700.0156m  542.7572u 
    9.09000p  700.0155m  538.5968u 
    9.10000p  700.0155m  534.4364u 
    9.11000p  700.0155m  530.2760u 
    9.12000p  700.0154m  526.1156u 
    9.13000p  700.0154m  521.9552u 
    9.14000p  700.0154m  517.7948u 
    9.15000p  700.0153m  513.6344u 
    9.16000p  700.0153m  509.4740u 
    9.17000p  700.0153m  505.3136u 
    9.18000p  700.0152m  501.1532u 
    9.19000p  700.0152m  496.9928u 
    9.20000p  700.0152m  492.8324u 
    9.21000p  700.0152m  488.6720u 
    9.22000p  700.0151m  484.5116u 
    9.23000p  700.0151m  480.3512u 
    9.24000p  700.0151m  476.1908u 
    9.25000p  700.0150m  472.0304u 
    9.26000p  700.0150m  467.8700u 
    9.27000p  700.0150m  463.7096u 
    9.28000p  700.0149m  459.5492u 
    9.29000p  700.0149m  455.3888u 
    9.30000p  700.0149m  451.2284u 
    9.31000p  700.0148m  447.0680u 
    9.32000p  700.0148m  442.9076u 
    9.33000p  700.0148m  438.7472u 
    9.34000p  700.0147m  434.5868u 
    9.35000p  700.0147m  430.4264u 
    9.36000p  700.0147m  426.2660u 
    9.37000p  700.0146m  422.1056u 
    9.38000p  700.0146m  417.9451u 
    9.39000p  700.0146m  413.7847u 
    9.40000p  700.0145m  409.6243u 
    9.41000p  700.0145m  405.4639u 
    9.42000p  700.0145m  401.3035u 
    9.43000p  700.0145m  397.1431u 
    9.44000p  700.0144m  392.9827u 
    9.45000p  700.0144m  388.8223u 
    9.46000p  700.0144m  384.6619u 
    9.47000p  700.0143m  380.5015u 
    9.48000p  700.0143m  376.3411u 
    9.49000p  700.0143m  372.1807u 
    9.50000p  700.0142m  368.0203u 
    9.51000p  700.0142m  363.8599u 
    9.52000p  700.0142m  359.6995u 
    9.53000p  700.0141m  355.5391u 
    9.54000p  700.0141m  351.3787u 
    9.55000p  700.0141m  347.2183u 
    9.56000p  700.0140m  343.0579u 
    9.57000p  700.0140m  338.8975u 
    9.58000p  700.0140m  334.7371u 
    9.59000p  700.0139m  330.5767u 
    9.60000p  700.0139m  326.4163u 
    9.61000p  700.0139m  322.2559u 
    9.62000p  700.0139m  318.0955u 
    9.63000p  700.0138m  313.9351u 
    9.64000p  700.0138m  309.7747u 
    9.65000p  700.0138m  305.6143u 
    9.66000p  700.0137m  301.4539u 
    9.67000p  700.0137m  297.2935u 
    9.68000p  700.0137m  293.1331u 
    9.69000p  700.0136m  288.9727u 
    9.70000p  700.0136m  284.8123u 
    9.71000p  700.0136m  280.6519u 
    9.72000p  700.0135m  276.4915u 
    9.73000p  700.0135m  272.3311u 
    9.74000p  700.0135m  268.1707u 
    9.75000p  700.0134m  264.0103u 
    9.76000p  700.0134m  259.8499u 
    9.77000p  700.0134m  255.6895u 
    9.78000p  700.0133m  251.5291u 
    9.79000p  700.0133m  247.3687u 
    9.80000p  700.0133m  243.2083u 
    9.81000p  700.0132m  239.0479u 
    9.82000p  700.0132m  234.8875u 
    9.83000p  700.0132m  230.7271u 
    9.84000p  700.0132m  226.5667u 
    9.85000p  700.0131m  222.4063u 
    9.86000p  700.0131m  218.2459u 
    9.87000p  700.0131m  214.0855u 
    9.88000p  700.0130m  209.9251u 
    9.89000p  700.0130m  205.7647u 
    9.90000p  700.0130m  201.6043u 
    9.91000p  700.0129m  197.4439u 
    9.92000p  700.0129m  193.2835u 
    9.93000p  700.0129m  189.1231u 
    9.94000p  700.0128m  184.9627u 
    9.95000p  700.0128m  180.8023u 
    9.96000p  700.0128m  176.6419u 
    9.97000p  700.0127m  172.4815u 
    9.98000p  700.0127m  168.3211u 
    9.99000p  700.0127m  164.1607u 
   10.00000p  700.0126m  160.0003u 
   10.01000p  700.0126m  155.8399u 
   10.02000p  700.0126m  151.6794u 
   10.03000p  700.0126m  147.5190u 
   10.04000p  700.0125m  143.3586u 
   10.05000p  700.0125m  139.1982u 
   10.06000p  700.0125m  135.0378u 
   10.07000p  700.0124m  130.8774u 
   10.08000p  700.0124m  126.7170u 
   10.09000p  700.0124m  122.5566u 
   10.10000p  700.0123m  118.3962u 
   10.11000p  700.0123m  114.2358u 
   10.12000p  700.0123m  110.0754u 
   10.13000p  700.0122m  105.9150u 
   10.14000p  700.0122m  101.7546u 
   10.15000p  700.0122m   97.5942u 
   10.16000p  700.0121m   93.4338u 
   10.17000p  700.0121m   89.2734u 
   10.18000p  700.0121m   85.1130u 
   10.19000p  700.0120m   80.9526u 
   10.20000p  700.0120m   76.7922u 
   10.21000p  700.0120m   72.6318u 
   10.22000p  700.0119m   68.4714u 
   10.23000p  700.0119m   64.3110u 
   10.24000p  700.0119m   60.1506u 
   10.25000p  700.0119m   55.9902u 
   10.26000p  700.0118m   51.8298u 
   10.27000p  700.0118m   47.6694u 
   10.28000p  700.0118m   43.5090u 
   10.29000p  700.0117m   39.3486u 
   10.30000p  700.0117m   35.1882u 
   10.31000p  700.0117m   31.0278u 
   10.32000p  700.0116m   26.8674u 
   10.33000p  700.0116m   22.7070u 
   10.34000p  700.0116m   18.5466u 
   10.35000p  700.0115m   14.3862u 
   10.36000p  700.0115m   14.2509u 
   10.37000p  700.0114m   14.2136u 
   10.38000p  700.0114m   14.1763u 
   10.39000p  700.0113m   14.1389u 
   10.40000p  700.0113m   14.1016u 
   10.41000p  700.0112m   14.0643u 
   10.42000p  700.0112m   14.0269u 
   10.43000p  700.0111m   13.9896u 
   10.44000p  700.0110m   13.9523u 
   10.45000p  700.0110m   13.9149u 
   10.46000p  700.0109m   13.8776u 
   10.47000p  700.0109m   13.8402u 
   10.48000p  700.0108m   13.8029u 
   10.49000p  700.0108m   13.7656u 
   10.50000p  700.0107m   13.7282u 
   10.51000p  700.0107m   13.6909u 
   10.52000p  700.0106m   13.6536u 
   10.53000p  700.0105m   13.6162u 
   10.54000p  700.0105m   13.5789u 
   10.55000p  700.0104m   13.5416u 
   10.56000p  700.0104m   13.5042u 
   10.57000p  700.0103m   13.4669u 
   10.58000p  700.0103m   13.4296u 
   10.59000p  700.0102m   13.3922u 
   10.60000p  700.0102m   13.3549u 
   10.61000p  700.0101m   13.3175u 
   10.62000p  700.0101m   13.2802u 
   10.63000p  700.0100m   13.2429u 
   10.64000p  700.0099m   13.2055u 
   10.65000p  700.0099m   13.1682u 
   10.66000p  700.0098m   13.1309u 
   10.67000p  700.0098m   13.0935u 
   10.68000p  700.0097m   13.0562u 
   10.69000p  700.0097m   13.0189u 
   10.70000p  700.0096m   12.9815u 
   10.71000p  700.0096m   12.9442u 
   10.72000p  700.0095m   12.9069u 
   10.73000p  700.0094m   12.8695u 
   10.74000p  700.0094m   12.8322u 
   10.75000p  700.0093m   12.7948u 
   10.76000p  700.0093m   12.7575u 
   10.77000p  700.0092m   12.7202u 
   10.78000p  700.0092m   12.6828u 
   10.79000p  700.0091m   12.6455u 
   10.80000p  700.0091m   12.6082u 
   10.81000p  700.0090m   12.5708u 
   10.82000p  700.0089m   12.5335u 
   10.83000p  700.0089m   12.4962u 
   10.84000p  700.0088m   12.4588u 
   10.85000p  700.0088m   12.4215u 
   10.86000p  700.0087m   12.3842u 
   10.87000p  700.0087m   12.3468u 
   10.88000p  700.0086m   12.3095u 
   10.89000p  700.0086m   12.2721u 
   10.90000p  700.0085m   12.2348u 
   10.91000p  700.0085m   12.1975u 
   10.92000p  700.0084m   12.1601u 
   10.93000p  700.0083m   12.1228u 
   10.94000p  700.0083m   12.0855u 
   10.95000p  700.0082m   12.0481u 
   10.96000p  700.0082m   12.0108u 
   10.97000p  700.0081m   11.9735u 
   10.98000p  700.0081m   11.9361u 
   10.99000p  700.0080m   11.8988u 
   11.00000p  700.0080m   11.8615u 
   11.01000p  700.0079m   11.8241u 
   11.02000p  700.0078m   11.7868u 
   11.03000p  700.0078m   11.7495u 
   11.04000p  700.0077m   11.7121u 
   11.05000p  700.0077m   11.6748u 
   11.06000p  700.0076m   11.6374u 
   11.07000p  700.0076m   11.6001u 
   11.08000p  700.0075m   11.5628u 
   11.09000p  700.0075m   11.5254u 
   11.10000p  700.0074m   11.4881u 
   11.11000p  700.0074m   11.4508u 
   11.12000p  700.0073m   11.4134u 
   11.13000p  700.0072m   11.3761u 
   11.14000p  700.0072m   11.3388u 
   11.15000p  700.0071m   11.3014u 
   11.16000p  700.0071m   11.2641u 
   11.17000p  700.0070m   11.2268u 
   11.18000p  700.0070m   11.1894u 
   11.19000p  700.0069m   11.1521u 
   11.20000p  700.0069m   11.1147u 
   11.21000p  700.0068m   11.0774u 
   11.22000p  700.0067m   11.0401u 
   11.23000p  700.0067m   11.0027u 
   11.24000p  700.0066m   10.9654u 
   11.25000p  700.0066m   10.9281u 
   11.26000p  700.0065m   10.8907u 
   11.27000p  700.0065m   10.8534u 
   11.28000p  700.0064m   10.8161u 
   11.29000p  700.0064m   10.7787u 
   11.30000p  700.0063m   10.7414u 
   11.31000p  700.0063m   10.7041u 
   11.32000p  700.0062m   10.6667u 
   11.33000p  700.0061m   10.6294u 
   11.34000p  700.0061m   10.5920u 
   11.35000p  700.0060m   10.5547u 
   11.36000p  700.0060m   10.5174u 
   11.37000p  700.0059m   10.4800u 
   11.38000p  700.0059m   10.4427u 
   11.39000p  700.0058m   10.4054u 
   11.40000p  700.0058m   10.3680u 
   11.41000p  700.0057m   10.3307u 
   11.42000p  700.0056m   10.2934u 
   11.43000p  700.0056m   10.2560u 
   11.44000p  700.0055m   10.2187u 
   11.45000p  700.0055m   10.1814u 
   11.46000p  700.0054m   10.1440u 
   11.47000p  700.0054m   10.1067u 
   11.48000p  700.0053m   10.0693u 
   11.49000p  700.0053m   10.0320u 
   11.50000p  700.0052m    9.9947u 
   11.51000p  700.0051m    9.9573u 
   11.52000p  700.0051m    9.9200u 
   11.53000p  700.0050m    9.8827u 
   11.54000p  700.0050m    9.8453u 
   11.55000p  700.0049m    9.8080u 
   11.56000p  700.0049m    9.7707u 
   11.57000p  700.0048m    9.7333u 
   11.58000p  700.0048m    9.6960u 
   11.59000p  700.0047m    9.6587u 
   11.60000p  700.0047m    9.6213u 
   11.61000p  700.0046m    9.5840u 
   11.62000p  700.0045m    9.5466u 
   11.63000p  700.0045m    9.5093u 
   11.64000p  700.0044m    9.4720u 
   11.65000p  700.0044m    9.4346u 
   11.66000p  700.0043m    9.3973u 
   11.67000p  700.0043m    9.3600u 
   11.68000p  700.0042m    9.3226u 
   11.69000p  700.0042m    9.2853u 
   11.70000p  700.0041m    9.2480u 
   11.71000p  700.0040m    9.2106u 
   11.72000p  700.0040m    9.1733u 
   11.73000p  700.0039m    9.1360u 
   11.74000p  700.0039m    9.0986u 
   11.75000p  700.0038m    9.0613u 
   11.76000p  700.0038m    9.0239u 
   11.77000p  700.0037m    8.9866u 
   11.78000p  700.0037m    8.9493u 
   11.79000p  700.0036m    8.9119u 
   11.80000p  700.0036m    8.8746u 
   11.81000p  700.0035m    8.8373u 
   11.82000p  700.0034m    8.7999u 
   11.83000p  700.0034m    8.7626u 
   11.84000p  700.0033m    8.7253u 
   11.85000p  700.0033m    8.6879u 
   11.86000p  700.0032m    8.6506u 
   11.87000p  700.0032m    8.6133u 
   11.88000p  700.0031m    8.5759u 
   11.89000p  700.0031m    8.5386u 
   11.90000p  700.0030m    8.5013u 
   11.91000p  700.0029m    8.4639u 
   11.92000p  700.0029m    8.4266u 
   11.93000p  700.0028m    8.3892u 
   11.94000p  700.0028m    8.3519u 
   11.95000p  700.0027m    8.3146u 
   11.96000p  700.0027m    8.2772u 
   11.97000p  700.0026m    8.2399u 
   11.98000p  700.0026m    8.2026u 
   11.99000p  700.0025m    8.1652u 
   12.00000p  700.0025m    8.1279u 
   12.01000p  700.0024m    8.0906u 
   12.02000p  700.0023m    8.0532u 
   12.03000p  700.0023m    8.0159u 
   12.04000p  700.0022m    7.9786u 
   12.05000p  700.0022m    7.9412u 
   12.06000p  700.0021m    7.9039u 
   12.07000p  700.0021m    7.8665u 
   12.08000p  700.0020m    7.8292u 
   12.09000p  700.0020m    7.7919u 
   12.10000p  700.0019m    7.7545u 
   12.11000p  700.0018m    7.7172u 
   12.12000p  700.0018m    7.6799u 
   12.13000p  700.0017m    7.6425u 
   12.14000p  700.0017m    7.6052u 
   12.15000p  700.0016m    7.5679u 
   12.16000p  700.0016m    7.5305u 
   12.17000p  700.0015m    7.4932u 
   12.18000p  700.0015m    7.4559u 
   12.19000p  700.0014m    7.4185u 
   12.20000p  700.0014m    7.3812u 
   12.21000p  700.0013m    7.3438u 
   12.22000p  700.0012m    7.3065u 
   12.23000p  700.0012m    7.2692u 
   12.24000p  700.0011m    7.2318u 
   12.25000p  700.0011m    7.1945u 
   12.26000p  700.0010m    7.1572u 
   12.27000p  700.0010m    7.1198u 
   12.28000p  700.0009m    7.0825u 
   12.29000p  700.0009m    7.0452u 
   12.30000p  700.0008m    7.0078u 
   12.31000p  700.0007m    6.9705u 
   12.32000p  700.0007m    6.9332u 
   12.33000p  700.0006m    6.8958u 
   12.34000p  700.0006m    6.8585u 
   12.35000p  700.0005m    6.8211u 
   12.36000p  700.0005m    6.7838u 
   12.37000p  700.0004m    6.7465u 
   12.38000p  700.0004m    6.7091u 
   12.39000p  700.0003m    6.6718u 
   12.40000p  700.0002m    6.6345u 
   12.41000p  700.0002m    6.5971u 
   12.42000p  700.0001m    6.5598u 
   12.43000p  700.0001m    6.5225u 
   12.44000p  700.0000m    6.4851u 
   12.45000p  700.0000m    6.4478u 
   12.46000p  699.9999m    6.4105u 
   12.47000p  699.9999m    6.3731u 
   12.48000p  699.9998m    6.3358u 
   12.49000p  699.9998m    6.2984u 
